Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Bag/Case storage features (product.metafields.shopify.bag-case-storage-features),Battery size (product.metafields.shopify.battery-size),Blade material (product.metafields.shopify.blade-material),Body area (product.metafields.shopify.body-area),Book cover type (product.metafields.shopify.book-cover-type),Bristle material (product.metafields.shopify.bristle-material),Bristle shape (product.metafields.shopify.bristle-shape),Brush material (product.metafields.shopify.brush-material),Carry options (product.metafields.shopify.carry-options),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Drawing/Painting kit items included (product.metafields.shopify.drawing-painting-kit-items-included),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Features (product.metafields.shopify.features),Flash card theme (product.metafields.shopify.flash-card-theme),Genre (product.metafields.shopify.genre),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Handle material (product.metafields.shopify.handle-material),Handle type (product.metafields.shopify.handle-type),Language version (product.metafields.shopify.language-version),Light source (product.metafields.shopify.light-source),Light temperature (product.metafields.shopify.light-temperature),Marker tip design (product.metafields.shopify.marker-tip-design),Massage technique (product.metafields.shopify.massage-technique),Material (product.metafields.shopify.material),Nebulizer design (product.metafields.shopify.nebulizer-design),Nebulizer technology (product.metafields.shopify.nebulizer-technology),Office instrument material (product.metafields.shopify.office-instrument-material),Pencil sharpener design (product.metafields.shopify.pencil-sharpener-design),Plate type (product.metafields.shopify.plate-type),Power source (product.metafields.shopify.power-source),Razor flexibility (product.metafields.shopify.razor-flexibility),Razor head design (product.metafields.shopify.razor-head-design),Recommended age group (product.metafields.shopify.recommended-age-group),Roller head (product.metafields.shopify.roller-head),Roller material (product.metafields.shopify.roller-material),Roller type (product.metafields.shopify.roller-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target audience (product.metafields.shopify.target-audience),Toy/Game material (product.metafields.shopify.toy-game-material),Usage conditions (product.metafields.shopify.usage-conditions),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle decor features (product.metafields.shopify.vehicle-decor-features),Vehicle type (product.metafields.shopify.vehicle-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_b2f6f23c-b27a-4fa8-aab9-be202f9f02d8.jpg?v=1770036770,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_0c9d9aac-2621-457e-9c75-d68854eabc7e.jpg?v=1770036770,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/61RAkTYyCFL._SL1500.jpg?v=1770036770,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_60091b0a-5841-47a8-bccd-cc157d4ee5e3.jpg?v=1770036770,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_b7ff5747-83f6-492b-848d-8d5f0ddb517d.jpg?v=1770036770,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51CPeR9MFJL._SL1200.jpg?v=1770036770,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71duhhG5YpL._SL1200.jpg?v=1770036770,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5151ubDArxL.jpg?v=1770036770,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-deep-tissue-massage-gun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5188nSetTkL._SL1200.jpg?v=1770036770,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-handheld-massager,Portable Mini Handheld Massager,"<p>This compact cordless rechargeable massager is designed to relieve muscle tension, pain, and stress easily. Portable handheld design lets you massage neck, back, arms, and legs comfortably. Powerful vibration and ergonomic grip provide deep tissue effect without effort. USB rechargeable battery removes charger hassle. Ideal for daily relaxation, gym recovery, and home use.</p>",Rover Mart,Health & Beauty > Personal Care > Massage & Relaxation > Massagers > Electric Massagers,"","",true,Title,Default Title,,,,,,,,PMSR-USB-CORD-ELCT-657,400.0,shopify,10,deny,manual,999.00,1499.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1_9434fd34-3899-43e3-ab13-56c8c4e0b835.jpg?v=1770036494,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deep-tissue,,,,,,,rechargeable; usb,,,,,,,,,,,,,,,kg,,,active
portable-mini-handheld-massager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_d511e40b-bdf1-467c-a4d4-7c9fe676df62.jpg?v=1770036510,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-handheld-massager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_b1f4dd9c-480e-4e35-afb9-bd0fafe9a362.jpg?v=1770036510,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-mini-handheld-massager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_7c55cff8-550b-4c29-9608-6c12c510c572.jpg?v=1770036510,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-vegetable-chopper-grinder,Electric Vegetable Chopper Grinder,"<p>This rechargeable electric food processor makes chopping, grinding, and mixing vegetables, fruits, and spices fast and easy. Powerful motor and sharp blades give consistent results for daily cooking. USB rechargeable design removes battery and plug hassle. Compact and easy to clean, perfect for busy kitchens and home cooking.</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Processors,"","",true,Title,Default Title,,,,,,,,FPRC-USB-MULTI-ELCT-01,300.0,shopify,10,deny,manual,449.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageFeb2_2026_05_31_13PM.png?v=1770033702,1,"",false,,,,,,,,,,,,,,,,,,pink; white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
electric-vegetable-chopper-grinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_5a980071-e801-49e7-b065-c0575dee0a23.jpg?v=1770033702,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-vegetable-chopper-grinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_54bb9191-4026-4d70-8f64-70ca3cec79e2.jpg?v=1770033702,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-vegetable-chopper-grinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_39f29e1e-2004-47cd-9d18-b35332db9bc6.jpg?v=1770033702,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-vegetable-chopper-grinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_42d345b5-13ae-4d5e-a582-aae0610e0d55.jpg?v=1770033702,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-in-1-food-processor-machine,3-In-1 Food Processor Machine,"<p data-start=""514"" data-end=""851"">This electric food processor is a multi-purpose kitchen helper that chops, grinds, blends, and mixes vegetables, fruits, spices, and juices. Powerful motor and sharp stainless steel blades give fast and smooth results. Compact design makes it easy to store and use daily for home cooking. Ideal for busy kitchens to save time and effort.</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Processors,"","",true,Title,Default Title,,,,,,,,FPRC-3IN1-ELCT-STL-01,400.0,shopify,10,deny,manual,799.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageFeb2_2026_05_25_56PM.png?v=1770033490,1,"",false,,,,,,,,,,,,,,,,,,pink; multicolor; black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
3-in-1-food-processor-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_fa6302ab-7e29-4d2b-b12f-08a4e97e566c.jpg?v=1770033490,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-in-1-food-processor-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_00cbfafa-7893-4d40-8e31-6f33b5b5d12b.jpg?v=1770033490,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-in-1-food-processor-machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_ee695ded-5795-4f83-b853-943528cce697.jpg?v=1770033491,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-blender-cup,USB Rechargeable Blender Cup,"<p>This portable mini juicer bottle is made for quick healthy drinks, milkshakes, smoothies, and supplement mixes anytime. 6-blade design and powerful motor blend fruit and shakes fast. USB rechargeable design means no battery waste and easy on-the-go use. Compact size fits in bag, gym kit, or office desk. Easy to clean and great for daily nutrition boost.</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Mixers & Blenders > Food Blenders,"","",true,Title,Default Title,,,,,,,,BLND-USB-6BL-PORT-01,200.0,shopify,10,deny,manual,399.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageFeb2_2026_05_21_00PM.png?v=1770033221,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
usb-rechargeable-blender-cup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2_4521570f-7f96-488e-8c6c-91e7868fafec.jpg?v=1770033221,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-blender-cup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_f8013ef8-cfe5-48c5-8c98-2ccfcd019742.jpg?v=1770033221,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-blender-cup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_c7c13185-e4da-4744-8eb3-90fd5061fca0.jpg?v=1770033221,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-blender-cup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_270493c4-1e8d-4d48-9e41-4d8288fa91a9.jpg?v=1770033221,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-coffee-frother-whisker,Portable Coffee Frother & Whisker,"<p data-start=""507"" data-end=""882"">This handheld rechargeable milk frother makes silky foam for cappuccino, latte, coffee, and hot chocolate effortlessly. USB recharge design means no battery replacement and easy charging. Lightweight and portable build lets you use it at home, office, or while travelling. Sharp whisk design mixes milk quickly for rich creamy texture. Easy to clean and use for daily drinks.</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Milk Frothers & Steamers,"","",true,Title,Default Title,,,,,,,,,200.0,shopify,10,deny,manual,349.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/8.jpg?v=1770030879,1,"",false,,,,,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
portable-coffee-frother-whisker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/9.jpg?v=1770030879,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-coffee-frother-whisker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/10.jpg?v=1770030879,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-coffee-frother-whisker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/12.jpg?v=1770030879,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
portable-coffee-frother-whisker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/13.jpg?v=1770030879,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,USB Rechargeable Frothing Whisk,"<p data-start=""575"" data-end=""941"">This rechargeable milk frother makes smooth and creamy milk foam for coffee, cappuccino, latte, hot chocolate, and tea at home. Adjustable speed settings help you control foam thickness easily. USB rechargeable design means no battery replacement. Lightweight and portable build makes it ideal for home, office, cafe, or travel use. Easy to clean for everyday use.</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Milk Frothers & Steamers,"","",true,Title,Default Title,,,,,,,,MFR-USB-ADJ-PORT-01,200.0,shopify,10,deny,manual,399.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageFeb2_2026_04_34_17PM.png?v=1770030283,1,"",false,,,,,,,,,,,,,,,,,,black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/61XUO4i2TzL._SL1500.jpg?v=1770030283,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/61z5UhGRWoL._SL1001.jpg?v=1770030283,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71DYpQiNMVS._SL1500.jpg?v=1770030283,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71N3_zRNTaL._SL1500.jpg?v=1770030283,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/71zj-Ca6KrL._SL1500.jpg?v=1770030283,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/81FJpGPddRL._SL1500.jpg?v=1770030283,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-rechargeable-frothing-whisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/815oY5MNgLS._SL1500.jpg?v=1770030283,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,USB Mini Juice Smoothie Blender,"<p>This rechargeable portable blender bottle is perfect for fresh smoothies, juices, shakes, and baby food on the go. It has a built-in USB rechargeable battery and sharp multi-blade design for easy blending without mess. Compact size makes it ideal for travel, gym, office, or home kitchen use. Easy to clean and safe food-grade materials make healthy drink making simple and fast</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Food Mixers & Blenders > Food Blenders,"","",true,Title,Default Title,,,,,,,,PBLD-USB-6BL-350ML-01,300.0,shopify,10,deny,manual,399.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/41U-NVImOmL.jpg?v=1770029710,1,"",false,,,,,,,,,,,,,,,,,,pink; blue; orange; white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageFeb2_2026_04_24_18PM.png?v=1770029710,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/2.jpg?v=1770029711,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3_9ca4e0b1-54cc-45a8-b009-0fde64faa083.jpg?v=1770029710,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4_6dac3d05-1135-412c-8512-955d4290747f.jpg?v=1770029710,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5_a153fe92-f2d7-47ac-aa06-8099e088e94c.jpg?v=1770029710,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51j3IlKWRSL.jpg?v=1770029710,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51mViyC4aWL.jpg?v=1770029710,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51qN2wJZQJL._SL1043.jpg?v=1770029710,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
usb-mini-juice-smoothie-blender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/51qPwvduO9L.jpg?v=1770029711,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-rechargeable-citrus-juicer,Electric Rechargeable Citrus Juicer,"<p data-start=""484"" data-end=""808"">This rechargeable electric citrus juicer makes fresh juice from oranges, lemons, limes, and other fruits easily. Portable cordless design lets you juice anywhere without wire hassle. Powerful motor extracts maximum juice with minimal pulp. Easy to clean and use daily. Perfect for healthy morning routines and home kitchens.</p>",Rover Mart,Home & Garden > Kitchen & Dining > Kitchen Appliances > Juicers,"","",true,Title,Default Title,,,,,,,,CJCE-USB-CORDLSS-ELCT-01,300.0,shopify,10,deny,manual,459.00,999.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageFeb2_2026_03_48_08PM.png?v=1770027588,1,"",false,,,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
electric-rechargeable-citrus-juicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/1.jpg?v=1770027588,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-rechargeable-citrus-juicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/3.jpg?v=1770027588,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-rechargeable-citrus-juicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/4.jpg?v=1770027588,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
electric-rechargeable-citrus-juicer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/5.jpg?v=1770027588,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jy-6009-solar-powered-motion-sensor-light,JY 6009 Solar Powered Motion Sensor Light,"<p>This solar outdoor wall light is designed for security and decoration. It has bright LED lights with motion sensor to light up when movement is detected. Solar panel charges in sunlight and works automatically at night without electricity. Waterproof body makes it perfect for garden, balcony, porch, pathway, and outdoor walls. Easy to install without wires for home outdoor use.</p>",Rover Mart,Home & Garden > Business & Home Security > Security Lights,"","",true,Title,Default Title,,,,,,,,SOWL-MSN-IP65-LED-JY6009,300.0,shopify,0,deny,manual,444.00,999.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan13_2026_11_14_11AM.png?v=1769764928,1,"",false,,,,,,,,,,,,,,,,,,black,,,,,,,,,,,led,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
jy-6009-solar-powered-motion-sensor-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan13_2026_11_14_34AM.png?v=1769764928,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jy-6009-solar-powered-motion-sensor-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan13_2026_11_14_44AM.png?v=1769764928,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jy-6009-solar-powered-motion-sensor-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan13_2026_11_20_57AM.png?v=1769764928,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jy-6009-solar-powered-motion-sensor-light,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1012/9830/7153/files/ChatGPTImageJan13_2026_11_24_56AM.png?v=1769764929,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
